id_1,id_2,delta,scale_ratio,sr_score_1,sr_score_2,sr_score_3,sr_score_4,sr_score_5,sr_score_6,sr_score_7,sr_score_8
1,2,0.500516262398757,1.09523809523809,0,0,0,0,0,0,0,0
1,3,1.48404487690767,1.53333333333334,0,0,0,0,0,0,0,0
1,4,1.75054001929926,1,0,0,0,0,0,0,0,0
1,5,2.42144373400343,1.08695652173912,0,0,0,0,0,0,0,0
1,6,6.04252038417197,1.64285714285715,0,0,0,0,0,0,0,0
1,7,6.23342245925588,3.2857142857143,0,0,0,0,0,0,0,0
2,3,0.979437511792442,1.40000000000001,0,0,0,0,0,0,0,0
2,4,1.33129255839318,1.09523809523809,0,0,0,0,0,0,0,0
2,5,2.05526779493201,1.19047619047618,0,0,0,0,0,0,0,0
2,6,5.76336069759755,1.50000000000001,0,0,0,0,0,0,0,0
2,7,5.89285714285714,3.00000000000003,0,0,0,0,0,0,0,0
3,4,0.690758144652985,1.53333333333333,0,0,0,0,0,0,0,0
3,5,1.50187382958757,1.66666666666666,0,0,0,0,0,0,0,0
3,6,5.7795664909083,1.07142857142857,0,0,0,0,0,0,0,0
3,7,5.99814881911066,2.14285714285715,0,0,0,0,0,0,0,0
4,5,0.764330680326841,1.08695652173912,0,0,0,0,0,0,0,0
4,6,3.86989372318933,1.64285714285714,0,0,0,0,0,0,0,0
4,7,3.55140817141596,3.2857142857143,0,0,0,0,0,0,0,0
5,6,2.75748339277086,1.78571428571427,0,0,0,0,0,0,0,0
5,7,2.27680431540023,3.57142857142856,0,0,0,0,0,0,0,0
6,7,1.89581230832328,2.00000000000001,0,0,0,0,0,0,0,0
