id_1,id_2,delta,scale_ratio,sr_score_1,sr_score_2,sr_score_3,sr_score_4,sr_score_5,sr_score_6,sr_score_7,sr_score_8
1,2,4.52241262171255,2.36585365853659,0,0,0,0,0,0,0,0
1,3,2.30580575518284,4.04878048780488,0,0,0,0,0,0,0,0
1,4,2.7235183912475,1.8780487804878,0,0,0,0,0,0,0,0
1,5,2.7304123233936,1.46341463414634,0,0,0,0,0,0,0,0
1,6,3.10739699534163,1.46341463414634,0,0,0,0,0,0,0,0
1,7,2.96978556689499,2.39024390243903,0,0,0,0,0,0,0,0
1,8,3.55584192254638,2.14634146341464,0,0,0,0,0,0,0,0
1,9,6.04585432926044,1.31707317073171,0,0,0,0,0,0,0,0
1,10,5.42710814453492,1.85365853658536,0,0,0,0,0,0,0,0
1,11,3.84367369476581,3.65853658536586,0,0,0,0,0,0,0,0
1,12,9.01267081913669,1.07317073170731,0,0,0,0,0,0,0,0
1,13,4.05957587070374,1.05128205128205,0,0,0,0,0,0,0,0
2,3,1.32531733819811,1.71134020618557,0,0,0,0,0,0,0,0
2,4,2.59354005047042,1.25974025974026,0,0,0,0,0,0,0,0
2,5,3.41920177950319,1.61666666666667,0,0,0,0,0,0,0,0
2,6,3.90374677897499,1.61666666666667,0,0,0,0,0,0,0,0
2,7,3.7681666036583,1.01030927835052,0,0,0,0,0,0,0,0
2,8,4.52053831064059,1.10227272727273,0,0,0,0,0,0,0,0
2,9,6.48817718149395,1.7962962962963,0,0,0,0,0,0,0,0
2,10,5.8978377359479,1.27631578947369,0,0,0,0,0,0,0,0
2,11,4.05376186982551,1.54639175257732,0,0,0,0,0,0,0,0
2,12,7.87292183655822,2.20454545454546,0,0,0,0,0,0,0,0
2,13,6.20417892010412,2.48717948717949,0,0,0,0,0,0,0,0
3,4,0.702884995312417,2.15584415584416,0,0,0,0,0,0,0,0
3,5,1.1357899433964,2.76666666666667,0,0,0,0,0,0,0,0
3,6,1.36865924562283,2.76666666666667,0,0,0,0,0,0,0,0
3,7,1.54885340007141,1.69387755102041,0,0,0,0,0,0,0,0
3,8,2.01703944852258,1.88636363636364,0,0,0,0,0,0,0,0
3,9,2.96113949476177,3.07407407407407,0,0,0,0,0,0,0,0
3,10,2.83283073817001,2.1842105263158,0,0,0,0,0,0,0,0
3,11,2.0671049826105,1.10666666666667,0,0,0,0,0,0,0,0
3,12,3.648144311304,3.77272727272729,0,0,0,0,0,0,0,0
3,13,2.7860876430132,4.25641025641026,0,0,0,0,0,0,0,0
4,5,0.660977017382294,1.28333333333333,0,0,0,0,0,0,0,0
4,6,1.17973005958129,1.28333333333333,0,0,0,0,0,0,0,0
4,7,1.64120413733581,1.27272727272727,0,0,0,0,0,0,0,0
4,8,2.34222626471372,1.14285714285714,0,0,0,0,0,0,0,0
4,9,4.04897614178553,1.42592592592592,0,0,0,0,0,0,0,0
4,10,3.75464455280208,1.01315789473684,0,0,0,0,0,0,0,0
4,11,2.58275292366751,1.94805194805195,0,0,0,0,0,0,0,0
4,12,5.58247181189778,1.75,0,0,0,0,0,0,0,0
4,13,3.5235849657276,1.97435897435897,0,0,0,0,0,0,0,0
5,6,0.689706056551952,1,0,0,0,0,0,0,0,0
5,7,1.37109703018251,1.63333333333333,0,0,0,0,0,0,0,0
5,8,2.08906200445004,1.46666666666667,0,0,0,0,0,0,0,0
5,9,3.97097231345032,1.11111111111111,0,0,0,0,0,0,0,0
