id_1,id_2,delta,scale_ratio,sr_score_1,sr_score_2,sr_score_3,sr_score_4,sr_score_5,sr_score_6,sr_score_7,sr_score_8
1,2,1.93373176799883,1.45714285714286,0,0,0,0,0,0,0,0
1,3,2.96553951697951,1.41666666666667,0,0,0,0,0,0,0,0
1,4,2.88146422569514,1.82142857142857,0,0,0,0,0,0,0,0
1,5,4.32669816659815,1.7,0,0,0,0,0,0,0,0
1,6,5.88125360709174,1.54545454545454,0,0,0,0,0,0,0,0
1,7,4.04948651451019,1.01960784313726,0,0,0,0,0,0,0,0
1,8,6.09022824712185,1.19607843137255,0,0,0,0,0,0,0,0
1,9,6.02339128760122,1.54901960784314,0,0,0,0,0,0,0,0
1,10,6.34840914537878,1.76470588235294,0,0,0,0,0,0,0,0
2,3,1.30500387435476,1.02857142857143,0,0,0,0,0,0,0,0
2,4,0.974608344952939,1.25,0,0,0,0,0,0,0,0
2,5,2.83344355279295,1.16666666666667,0,0,0,0,0,0,0,0
2,6,4.82408981680002,1.06060606060606,0,0,0,0,0,0,0,0
2,7,2.88508036809159,1.48571428571429,0,0,0,0,0,0,0,0
2,8,5.37504037452537,1.74285714285715,0,0,0,0,0,0,0,0
2,9,5.41458337663253,2.25714285714287,0,0,0,0,0,0,0,0
2,10,5.83213717259806,2.57142857142857,0,0,0,0,0,0,0,0
3,4,0.560107760279217,1.28571428571429,0,0,0,0,0,0,0,0
3,5,1.42335562333757,1.2,0,0,0,0,0,0,0,0
3,6,3.42139505602387,1.09090909090909,0,0,0,0,0,0,0,0
3,7,1.81038812559331,1.44444444444445,0,0,0,0,0,0,0,0
3,8,4.37318809936267,1.69444444444444,0,0,0,0,0,0,0,0
3,9,4.56562317037197,2.19444444444445,0,0,0,0,0,0,0,0
3,10,5.05715008120331,2.5,0,0,0,0,0,0,0,0
4,5,2.12075974092206,1.07142857142857,0,0,0,0,0,0,0,0
4,6,4.38146765381161,1.17857142857143,0,0,0,0,0,0,0,0
4,7,2.37710433090346,1.85714285714286,0,0,0,0,0,0,0,0
4,8,5.1126682213274,2.17857142857143,0,0,0,0,0,0,0,0
4,9,5.20151183703967,2.82142857142858,0,0,0,0,0,0,0,0
4,10,5.66104232207853,3.21428571428571,0,0,0,0,0,0,0,0
5,6,2.29500975834076,1.1,0,0,0,0,0,0,0,0
5,7,0.824411891763687,1.73333333333334,0,0,0,0,0,0,0,0
5,8,3.64894738946464,2.03333333333333,0,0,0,0,0,0,0,0
5,9,3.97963209270659,2.63333333333334,0,0,0,0,0,0,0,0
5,10,4.5417354734849,3,0,0,0,0,0,0,0,0
6,7,0.907103836527116,1.57575757575757,0,0,0,0,0,0,0,0
6,8,2.00138589374948,1.84848484848484,0,0,0,0,0,0,0,0
6,9,2.58296642665453,2.39393939393939,0,0,0,0,0,0,0,0
6,10,3.26117616991733,2.72727272727272,0,0,0,0,0,0,0,0
7,8,2.34528301405342,1.17307692307692,0,0,0,0,0,0,0,0
7,9,2.79690531320624,1.51923076923077,0,0,0,0,0,0,0,0
7,10,3.36646236211672,1.73076923076923,0,0,0,0,0,0,0,0
8,9,0.735436840890349,1.29508196721312,0,0,0,0,0,0,0,0
8,10,1.41073593187365,1.47540983606557,0,0,0,0,0,0,0,0
9,10,0.676551600807375,1.13924050632911,0,0,0,0,0,0,0,0
